Export period 05.12.2022 - 05.12.2023
831002901;"G�stgiverg�rden (Hobrovej / Nibe)";538911;6315530
765100101;"Bjerget (Gl. Aalborgvej / Thisted Kommune)";499695;6329285
765200201;"Fr�strup gl. station (Thisted Kommune)";499686;6327148
787001201;"Gl. Ullerupgaard (Aalborgvej / Thisted Kommune)";486073;6316068
787009901;"Hvasskrydset (Thisted)";482772;6313064
787009902;"Hvasskrydset (Thisted)";482830;6313092
787700201;"�sterild Kro (�sterild Byvej / Thisted Kommune)";490806;6320709
823001801;"Sdr. Ringvej (Randersvej / Hobro)";549183;6276458
823001802;"Sdr. Ringvej (Randersvej / Hobro)";549240;6276345
8600778;"Langer�d St.";715297;6209368
8600901;"Eg�je St.";701869;6146574
8600903;"Grubberholm St.";702852;6141740
8600904;"Himling�je St.";703762;6140934
8601402;"Fjellenstrup St.";705050;6223929
8601405;"Godhavn St.";692862;6217071
8601407;"Gribs� St.";705949;6209601
8601421;"Kagerup St. (Hiller�d)";704901;6210683
8601427;"M�rum (Gr�sted-Gilleleje) St.";706668;6214463
8601429;"P�rup St.";705327;6222234
8601433;"Slotspavillonen St.";706782;6204552
8601443;"�rby St.";696920;6216791
8601603;"Firh�j St. (Gilleleje)";708723;6222089
8601604;"Gilleleje �st St.";705679;6224667
8601620;"Karineb�k St.";715790;6220757
8601621;"Kildekrog St.";712951;6221678
8601630;"St�remosen St.";706340;6223543
8601631;"S�borg St. (Gilleleje)";707337;6222273
8601705;"Br�deskov St.";705046;6199071
8601707;"Dyssekilde St.";683534;6208333
8601711;"Grimstrup St.";693853;6201040
8601715;"Hanehoved St.";687282;6207357
8601723;"Kregme St.";690357;6202985
8601725;"Lille Kregme St.";689495;6204262
8601729;"Melby St.";685330;6209130
8601737;"Vibehus St.";679347;6205383
8601739;"�lsted St.";692004;6201785
8601741;"�sterbjerg St.";681785;6207318
8603001;"Brede St.";719444;6188678
8603003;"Fuglevad St.";719268;6187626
8603011;"Ravnholm St.";720600;6189660
801000101;"Arden Station (bus) (Mariagerfjord Kommune)";552531;6292016
801000102;"Arden Station (bus) (Mariagerfjord Kommune)";552537;6292037
809000201;"Vester Hornum Kirke (Hovedgaden / V.Hornum)";522011;6298451
813000101;"Frederikshavn St.";592475;6367546
813000401;"Strandby St.";589356;6372893
833000101;"Stenild (L�gst�rvej / Rebild Kommune)";541531;6281347
8600015;"Br�nderslev St.";556881;6347800
405000201;"Listed Syd (Landside) (Bornholm)";889562;6127774
8601013;"Faxe Ladeplads St.";701151;6123499
8601025;"Karise St.";702826;6133599
8601027;"Klippinge St.";710858;6138348
8601039;"R�dvig St.";714711;6128355
8601045;"St. Heddinge St.";714872;6134432
8601053;"Tokkerup St.";699591;6130830
765000101;"Vangs�vej (�rhagevej / Klitm�ller)";469275;6321962
765000102;"Vangs�vej (�rhagevej / Klitm�ller)";469278;6321940
765000301;"Hanstholmcentret (Centervej / Hanstholm)";476205;6330099
765000302;"Hanstholmcentret (Centervej / Hanstholm)";476212;6330099
765000701;"Hamborgvej (Industrivangen / Hanstholm)";478107;6330336
765000901;"Klitm�ller (�rhage / Cold Hawaii)";468565;6322320
765100201;"Tr�lsh�j (Bybakken / R�hr)";479532;6327902
765100202;"Tr�lsh�j (Bybakken / R�hr)";479532;6327937
765100801;"Sognebakken (Bybakken / R�hr)";479971;6327699
773000901;"T�bring (Mors� Kommune)";477042;6293069
773001201;"H�jbro (Nyk�bing Mors)";490835;6294134
773002101;"Jesperhus Feriepark (Mors� Kommune)";488677;6291133
773002701;"Mors� Sundhedshus (Mors� Kommune)";491908;6296042
773003201;"Sallingsund F�rgekro (Mors� Kommune)";490030;6289824
773003701;"Havredalen (Rugvangen / Nyk�bing Mors)";490892;6293380
773004001;"Bangsgade (N�rrebro / Nyk�bing Mors)";491123;6295176
773004002;"Bangsgade (N�rrebro / Nyk�bing Mors)";491159;6295146
773007901;"Emilievej (Nyk�bing Mors)";491724;6294971
773008102;"Klostertorvet (Aagade / Nyk�bing Mors)";491143;6294480
773079101;"Nyk�bing Busterminal (Nyk�bing Mors)";491547;6294442
773102001;"Faarupparken (Limfjordsvej / Nyk�bing Mors)";489659;6292781
773102901;"Smedebjergsvej v/Skarntydevej (Vejerslev)";482862;6289248
773103001;"L�dderup Kirke (Mors� Kommune)";487637;6293428
773103801;"�ster Hvidbjerg (Mors� Kommune)";476206;6289047
773200101;"Hesselbjerg (Mors� Kommune)";492769;6310198
773200401;"Skarum (Mors� Kommune)";489491;6301992
773300101;"Skolebakken (Sundbyvej / Sundby Mors)";480047;6303515
773300102;"Skolebakken (Sundbyvej / Sundby Mors)";480077;6303513
773400101;"Rebslagervej (Kirkebyen / Solbjerg)";481704;6300264
773400102;"Rebslagervej (Kirkebyen / Solbjerg)";481717;6300272
773400201;"B�rupvej (Erslev / Mors� Kommune)";484634;6298509
773400202;"B�rupvej (Erslev / Mors� Kommune)";484667;6298509
781000101;"Oddense (Skive kom)";495882;6278364
781000102;"Oddense (Skive kom)";495901;6278374
785079101;"Hurup Thy St.";464390;6289826
785100301;"Ydby (Thisted Kommune)";463929;6285169
785100401;"Limfjordsgade (Ved Parken / Koldby)";471141;6300371
785179101;"Agger (Vesterhavet / Thisted Kommune)";453083;6293425
785200201;"Krik (Thisted Kommune)";455957;6292076
785200202;"Krik (Thisted Kommune)";455954;6292093
785200301;"Morup M�lle (Thisted Kommune)";460636;6297530
785200401;"Heltborg (Thisted Kommune)";466453;6290403
785200402;"Heltborg (Thisted Kommune)";466484;6290396
785400401;"Svank�r (Thisted Kommune)";461175;6300323
787001101;"Vestertorv (M�llevej / Thisted)";480857;6312364
787001401;"�rup (�rup Byvej / Thisted Kommune)";468550;6305614
787002101;"Gammel Torp (Hundborgvej / Thisted)";479481;6312573
787002102;"Gammel Torp (Hundborgvej / Thisted)";479355;6312587
787002901;"Fjordlystvej (F�rtoftvej / Thisted)";482588;6312426
787003802;"Drosselvej (Ringvej / Thisted)";482322;6313216
787004001;"H�jager (Refsvej / Thisted)";481551;6313067
787004201;"Kappelstensvej (Hundborgvej / Thisted)";480151;6312386
787004602;"Kastet (Thisted)";481401;6312626
787004701;"Korsgade (Thisted)";481477;6312521
787005001;"Gundevej (Thisted)";480012;6312746
787005501;"Lindevej (Sennelsvej / Thisted)";483558;6312926
787005502;"Lindevej (Sennelsvej / Thisted)";483532;6312971
787005601;"H�jvang (Toftevej / Thisted)";480393;6313079
787005901;"Biblioteket (Thisted)";480925;6312584
787006301;"Ringvej (Hanstholmvej / Thisted)";481135;6313523
787007401;"Dragsb�k (Thisted)";479468;6311708
787007402;"Dragsb�k (Thisted)";479553;6311772
787009801;"Lykkesvej (Thisted)";479120;6311629
787010101;"Grandalsvej S (Thisted)";478686;6311859
787010302;"Thisted Sygehus (H�jtoftevej / Thisted)";481493;6312651
787079103;"Thisted St.";480962;6312170
787100201;"Vilsund (Skyumvej / Thisted Kommune)";477223;6304381
787100301;"Sundby (M�gelvej / Thisted Kommune)";475214;6305196
787100601;"Skinnerup (Hanstholmvej / Thisted Kommune)";480161;6315787
787100801;"Glimtet (Sennelsvej / Thisted Kommune)";487224;6313337
787100802;"Glimtet (Sennelsvej / Thisted Kommune)";487227;6313353
787101501;"N�rh� (N�rh� Byvej / Thisted Kommune)";465892;6306670
787200301;"Vorup�r Landingsplads (Hawblink / Thisted Komm)";461554;6312921
787200302;"Vorup�r Landingsplads (Hawblink / Thisted Komm)";461555;6312911
787300302;"Vesl�s rundk�rsel (Aalborgvej / Thisted Komm.)";498232;6321360
787300501;"Hundborg Kirke (Thisted Kommune)";470121;6309391
787300502;"Hundborg Kirke (Thisted Kommune)";470133;6309375
787400101;"Stenbjerg Kirke (Thisted Kommune)";460929;6308788
787400301;"Nors Kirkeby (Thisted Kommune)";479809;6320257
787400302;"Nors Kirkeby (Thisted Kommune)";479819;6320241
787500201;"Tved Kirke (Hanstholmvej / Thisted Kommune)";480677;6323279
787500301;"Hillerslev (Ballerumvej / Thisted Kommune)";483476;6318790
787800101;"Kelstrup (Kjelstrupvej / Thisted Kommune)";485001;6316675
787800201;"Skovsted (Kjelstrupvej / Thisted Kommune)";486842;6318557
787900101;"Sperring (Vorup�rvej / Thisted Kommune)";473135;6310874
787900102;"Sperring (Vorup�rvej / Thisted Kommune)";473182;6310882
8602505;"Kr. Eskilstrup St.";674319;6162129
8602517;"Stenlille St.";663506;6157828
8602519;"St. Merl�se St.";671062;6158778
8603505;"Asn�s St.";656684;6187616
8603517;"Grevinge St.";659901;6187081
8603525;"H�jby Sj St.";662744;6199219
8603545;"Nyk�bing Sj St.";666993;6200570
8603559;"Svinninge St.";654951;6178053
8603565;"Vig St.";661623;6192663
805100101;"�rumvej (Hallund)";566619;6344597
805100103;"�rumvej (Hallund)";566549;6344640
8602501;"Dianalund St.";657788;6157044
8602503;"H�ng St.";644362;6153559
8602506;"Bagmarken St.";669337;6158624
8602509;"Nyrup St.";667343;6158339
8602513;"Ruds Vedby St.";649854;6157435
8602515;"Skellebjerg St.";654518;6157382
8602523;"Vedde St.";660757;6156994
8602601;"Avnede St.";642294;6078017
8602604;"�ster Toreby St.";682495;6071765
8602605;"Gr�nge St.";677854;6073149
8602619;"Maribo St.";660899;6072807
8602623;"Nakskov St.";637333;6078331
8602635;"Ryde St.";652569;6073462
8602641;"Saksk�bing St.";669414;6075357
8602645;"S�llested St.";645888;6076118
8603513;"F�revejle St.";654845;6185243
8603515;"Gislinge St.";659929;6178925
8603527;"H�rve St.";654154;6181264
8603543;"Ny Hagested St.";662882;6178943
8603547;"Nr. Asmindrup St.";663031;6196132
8603550;"Nyled St.";665918;6200586
8603555;"Sommerland Sj.";662792;6197824
8603557;"Stenhus St.";668838;6177687
8600196;"Vemb St.";459509;6244530
8604801;"Amstrup St.";458599;6249831
8604803;"Balleby St.";453330;6267284
8604805;"Bonnet St.";452173;6264340
8604807;"B�kmarksbro St.";457308;6252175
8604811;"F�re St.";454493;6256857
8604813;"Harbo�re St.";449672;6275519
8604814;"Armose St.";454834;6265250
8604815;"Klinkby St.";452094;6269234
8604817;"Lemvig St.";456938;6267186
8604818;"Nejrup St.";450107;6269331
8604819;"Ramme St.";451374;6260797
8604821;"R�nland St.";450638;6279458
8604822;"Sinkb�k St.";455857;6255022
8604823;"Strande St.";448434;6269723
8604824;"Thybor�n Kirke St.";451421;6284115
8604825;"Thybor�n St.";451908;6284722
8604828;"Victoria Street Station";447366;6270664
8604829;"Vrist St.";447713;6273371
100200207;"Hundested Havn (f�rge)";677571;6205926
100200208;"R�rvig Havn (f�rge)";672769;6203469
100200200;"Or� Havn (f�rge)";675750;6182494
100200201;"Holb�k Havn (f�rge)";670106;6178332
479950000;"Svendborg F�rgehavn";603136;6102431
100200203;"Skar� Havn (f�rge)";594198;6097026
100200204;"Drej� Havn (f�rge)";591994;6091952
765200202;"Fr�strup gl. station (Thisted Kommune)";499689;6327146
8601014;"Faxe Syd St.";699421;6126220
785100402;"Limfjordsgade (Ved Parken / Koldby)";471163;6300367
410186600;"Holse / Bogensevej (Middelfart Kommune)";563436;6150993
410187400;"Middelfart Station (Middelfart Kommune)";546399;6150934
410192800;"Elmeg�rdsvej (Middelfart Kommune)";560950;6149844
410193000;"Elmeg�rdsvej (Middelfart Kommune)";560942;6149844
410200200;"Storeb�ltsv�nget (Middelfart Kommune)";547687;6150049
410200300;"Storeb�ltsv�nget (Middelfart Kommune)";547664;6150049
410200400;"Lilleb�ltsv�nget (Middelfart Kommune)";548101;6149820
410200500;"Lilleb�ltsv�nget (Middelfart Kommune)";548150;6149781
410200600;"Skrillingevej (Middelfart Kommune)";548389;6149656
410200700;"Skrillingevej (Middelfart Kommune)";548459;6149596
410200800;"Korsholm All� (Middelfart Kommune)";548948;6151308
410200900;"Korsholm All� (Middelfart Kommune)";548972;6151292
410201000;"Lollandsvej (Middelfart Kommune)";548387;6151405
410201100;"Lollandsvej (Middelfart Kommune)";548477;6151374
410201300;"Adlerhusvej (Middelfart Kommune)";545122;6150793
410201400;"Hindsgavl All� (Middelfart Kommune)";544740;6150948
410201500;"Hindsgavl All� (Middelfart Kommune)";544863;6150850
410201600;"Teglg�rdsvej (Middelfart Kommune)";545587;6150833
410201700;"Slengeriksvej (Middelfart Kommune)";544374;6151410
410201800;"Slengeriksvej (Middelfart Kommune)";544384;6151510
410201900;"Teglg�rdsvej (Middelfart Kommune)";545627;6150820
410202000;"Fynsvej (Middelfart Kommune)";547799;6151150
410202100;"Fynsvej (Middelfart Kommune)";547823;6151143
410202200;"Lilleb�ltshallen (Middelfart Kommune)";547248;6150205
410202300;"Lilleb�ltshallen (Middelfart Kommune)";547260;6150206
410202400;"Middelfart Gymn. (Middelfart Kommune)";546886;6150250
410202500;"Middelfart Gymn. (Middelfart Kommune)";546897;6150221
410203000;"�stergade (Middelfart Kommune)";546419;6151107
410203100;"�stergade (Middelfart Kommune)";546428;6151119
410203200;"Odensevej (Middelfart Kommune)";547415;6150864
410203300;"Odensevej (Middelfart Kommune)";547442;6150868
410203400;"Middelfart R�dhus (Middelfart Kommune)";546561;6151138
410203500;"Middelfart R�dhus (Middelfart Kommune)";546571;6151131
410203800;"Rosenv�nget (Middelfart Kommune)";547089;6150935
410203900;"Rosenv�nget (Middelfart Kommune)";547100;6150916
410204200;"Hessgade (Middelfart Kommune)";545977;6150987
410204300;"Hessgade (Middelfart Kommune)";546001;6150968
410204400;"Middelfart Sygehus (Middelfart Kommune)";546630;6150439
410204500;"Middelfart Sygehus (Middelfart Kommune)";546718;6150400
410204600;"Viaduktvej (Middelfart Kommune)";546726;6150889
410204700;"H�re (Middelfart Kommune)";558179;6137007
410204800;"H�re (Middelfart Kommune)";558205;6136926
410204900;"Hjorte (Middelfart Kommune)";558683;6136033
410205000;"Hjorte (Middelfart Kommune)";558717;6135994
410205100;"Gelsted Kirke (Middelfart Kommune)";561188;6140658
410205200;"Gelsted Kirke (Middelfart Kommune)";561177;6140651
410205300;"Gelsted Skole (Middelfart Kommune)";561557;6139919
410205400;"Gelsted Skole (Middelfart Kommune)";561565;6139924
410205500;"H�rk�rvej (Middelfart Kommune)";559188;6138729
410205600;"H�rk�rvej (Middelfart Kommune)";559221;6138730
410205700;"M�llevej (Middelfart Kommune)";560898;6138872
410205800;"M�llevej (Middelfart Kommune)";560886;6138856
410205900;"Lungeskovvej (Middelfart Kommune)";560305;6141435
410206000;"Lungeskovvej (Middelfart Kommune)";560392;6141360
410206100;"Fredehjemsvej (Middelfart Kommune)";560776;6141100
410206200;"Fredehjemsvej (Middelfart Kommune)";560800;6141078
410206300;"T�mmervej (Middelfart Kommune)";561157;6139528
410206400;"Toftevej (Middelfart Kommune)";561386;6139251
410206500;"Toftevej (Middelfart Kommune)";561393;6139229
410206600;"Balslevvej (Middelfart Kommune)";558494;6142608
410206700;"Balslevvej (Middelfart Kommune)";558523;6142616
410206800;"Birkelunden (Middelfart Kommune)";559138;6143146
410206900;"Birkelunden (Middelfart Kommune)";559156;6143138
410207000;"R�nneb�rhaven (Middelfart Kommune)";559302;6142939
410207100;"R�nneb�rhaven (Middelfart Kommune)";559323;6142929
410207200;"Balslev (Middelfart Kommune)";556683;6142554
410207300;"Balslev (Middelfart Kommune)";556677;6142550
410207400;"Ejby Station (Middelfart Kommune)";558834;6142876
410207500;"Gl. Assensvej (Middelfart Kommune)";554600;6143264
410207600;"Gl. Assensvej (Middelfart Kommune)";554593;6143260
410207700;"Rolund (Middelfart Kommune)";553320;6144616
410207800;"Rolund (Middelfart Kommune)";553316;6144656
410207900;"Kirkegyden (Middelfart Kommune)";553947;6143785
410208000;"Kirkegyden (Middelfart Kommune)";553946;6143776
410208300;"Hylleh�jskolen (Middelfart Kommune)";549725;6148999
410208400;"Hylleh�jskolen (Middelfart Kommune)";549711;6148994
410208500;"Ulvsbjergvej (Middelfart Kommune)";549031;6149305
410208600;"Ulvsbjergvej (Middelfart Kommune)";549013;6149307
410208700;"Vesterh�jvej (Middelfart Kommune)";550331;6148116
410208800;"Vesterh�jvej (Middelfart Kommune)";550303;6148127
410208900;"Gamborgvej (Middelfart Kommune)";551042;6147470
410209000;"Gamborgvej (Middelfart Kommune)";551041;6147456
410209100;"Viby / Gl. Assensvej (Middelfart Kommune)";553132;6145470
410209200;"Viby / Gl. Assensvej (Middelfart Kommune)";553121;6145518
410209300;"Vesterdal (Middelfart Kommune)";552205;6146413
410209400;"Vesterdal (Middelfart Kommune)";552198;6146407
410209500;"Aulby (Middelfart Kommune)";551812;6151051
410209600;"Aulby (Middelfart Kommune)";551842;6151018
410209700;"Staurby (Middelfart Kommune)";549970;6151107
410209800;"Staurby (Middelfart Kommune)";550119;6151028
410209900;"Voldbyvej (Middelfart Kommune)";553325;6150683
410210000;"Voldbyvej (Middelfart Kommune)";553403;6150659
410210100;"Kustrupvej (Middelfart Kommune)";552693;6150768
410210200;"Kustrupvej (Middelfart Kommune)";552801;6150741
410210700;"Strandgyden (Middelfart Kommune)";556810;6149810
410210800;"Strandgyden (Middelfart Kommune)";556922;6149778
410210900;"Hovedvejen (Middelfart Kommune)";556515;6147299
410211000;"Hovedvejen (Middelfart Kommune)";556541;6147315
410211100;"Blanke (Middelfart Kommune)";555258;6150266
410211200;"Blanke (Middelfart Kommune)";555283;6150225
410211300;"B�ring (Middelfart Kommune)";557334;6149816
410211400;"B�ring (Middelfart Kommune)";557376;6149800
410211500;"Lundevej (Middelfart Kommune)";555415;6146719
410211600;"Lundevej (Middelfart Kommune)";555426;6146722
410211700;"Margaardvej (Middelfart Kommune)";555052;6147845
410211800;"Margaardvej (Middelfart Kommune)";555079;6147828
410211900;"Nr. Aaby v/Brugsen (Middelfart Kommune)";555567;6146402
410212000;"Nr. Aaby v/Brugsen (Middelfart Kommune)";555571;6146405
410212200;"�blehaven (Middelfart Kommune)";555766;6146436
410212300;"Holse / Bogensevej (Middelfart Kommune)";563368;6151015
410212400;"Brenderup Rtb. (Middelfart Kommune)";561492;6149845
410212700;"Brovej / Bogensevej (Middelfart Kommune)";562901;6150916
410212800;"Brovej / Bogensevej (Middelfart Kommune)";562890;6150866
410212900;"Brenderupvej / Rug�rdsvej (Middelfart Kommune)";561762;6149164
410213000;"Brenderupvej / Rug�rdsvej (Middelfart Kommune)";561759;6149153
410213100;"Graderupvej (Middelfart Kommune)";563535;6147464
410213200;"Graderupvej (Middelfart Kommune)";563610;6147419
410213300;"Skolevej (Middelfart Kommune)";561178;6149612
410213400;"Skolevej (Middelfart Kommune)";561171;6149603
410213500;"Skovs H�jrup (Middelfart Kommune)";560354;6150229
410213600;"Skovs H�jrup (Middelfart Kommune)";560378;6150231
410213900;"Fjelsted (Middelfart Kommune)";564024;6144305
410214000;"Fjelsted (Middelfart Kommune)";564022;6144298
410214100;"Brolundvej (Middelfart Kommune)";565196;6145745
410214200;"Brolundvej (Middelfart Kommune)";565219;6145702
410214300;"Harndrup / Rug�rdsvej (Middelfart Kommune)";564524;6147062
410214400;"Harndrup / Rug�rdsvej (Middelfart Kommune)";564539;6147051
410214500;"J�gersmindevej (Middelfart Kommune)";564296;6144442
410214600;"J�gersmindevej (Middelfart Kommune)";564288;6144431
410214700;"�l�kkevej / Fjellerupvej (Middelfart Kommune)";564848;6146744
410214800;"�l�kkevej / Fjellerupvej (Middelfart Kommune)";564846;6146774
410214900;"Rug�rdsvej 102 (Middelfart Kommune)";564048;6147126
410215000;"Rug�rdsvej 102 (Middelfart Kommune)";563982;6147109
410215200;"H�nnerupvej (Middelfart Kommune)";563781;6143469
410415900;"Gl. Baneg�rdsvej (Middelfart Kommune)";546886;6151096
410416000;"Gl. Baneg�rdsvej (Middelfart Kommune)";546976;6151119
410416100;"Bros Alle (Middelfart Kommune)";547315;6151267
410416200;"Bros Alle (Middelfart Kommune)";547276;6151262
410416300;"Fynsvej / Strandvejen (Middelfart Kommune)";547530;6151560
410416400;"Fynsvej / Strandvejen (Middelfart Kommune)";547512;6151555
410416500;"Gl. Strandvej (Middelfart Kommune)";547751;6151884
410416600;"Gl. Strandvej (Middelfart Kommune)";547756;6151907
410416700;"Skovsvinget (Middelfart Kommune)";548012;6152388
410416800;"Skovsvinget (Middelfart Kommune)";548012;6152397
410416900;"Strib Idr�tsefterskole (Middelfart Kommune)";548277;6152930
410417000;"Strib Idr�tsefterskole (Middelfart Kommune)";548264;6152930
410417100;"Strandvejen 163 (Middelfart Kommune)";548532;6153538
410417200;"Strandvejen 163 (Middelfart Kommune)";548525;6153537
410417300;"Rudb�ksbanke (Middelfart Kommune)";548687;6153952
410417400;"Rudb�ksbanke (Middelfart Kommune)";548673;6153944
410419300;"R�rk�rsvej (Middelfart Kommune)";548387;6154769
410420200;"R�jlevej (Middelfart Kommune)";549874;6152579
410420300;"Skovsvinget (Middelfart Kommune)";548443;6151830
410420400;"Jyllandsvej (Middelfart Kommune)";547990;6151287
410420500;"Finlandsvej (Middelfart Kommune)";546594;6150596
410420600;"Middelfart Sygehus (Middelfart Kommune)";546536;6150297
410420700;"Middelfart Gymn. (Middelfart Kommune)";546489;6150025
410420800;"Lystb�dehavnen (Middelfart Kommune)";546495;6149766
410420900;"Lundbjergg�rd (Middelfart Kommune)";546663;6149389
410421000;"Sams�vej (Middelfart Kommune)";546855;6148965
410421400;"Frederiks�v�nget (Middelfart Kommune)";547624;6149137
410423600;"Kauslundevej (Middelfart Kommune)";551157;6149237
410423700;"Kauslunde Kirke (Middelfart Kommune)";551131;6149026
410423800;"Kirkegyden / Kauslunde (Middelfart Kommune)";551165;6148551
410423900;"Kauslundevej (Middelfart Kommune)";551106;6147828
410424000;"M�llel�kken (Middelfart Kommune)";550965;6147365
410424100;"M�llel�kken (Middelfart Kommune)";550972;6147366
410424200;"Gamborg (Middelfart Kommune)";550666;6146578
410424500;"Kauslunde (Middelfart Kommune)";551211;6148311
410424600;"Viaduktvej (Middelfart Kommune)";546747;6150907
410425700;"Abelonelundvej (Middelfart Kommune)";549755;6153846
410505200;"Anl�gsvej (Middelfart Kommune)";559075;6143184
410505300;"Anl�gsvej (Middelfart Kommune)";559144;6143235
420186900;"Uddannelsescenter (Assens Kommune)";570423;6125577
420187000;"Glamsbjerg Hotel (Assens Kommune)";570196;6126348
420187200;"Haarby Rtb. (Assens Kommune)";571350;6120353
420188100;"R�verskoven (Assens Kommune)";570732;6138728
420188600;"Vissenbjerg Centret (Assens Kommune)";572086;6138279
420188800;"Aarup Station (Assens Kommune)";566697;6137904
420197000;"Fyrt�rn Tommerup (Assens Kommune)";574911;6133340
420197100;"Vissenbjerg Centret (Assens Kommune)";572101;6138273
420215300;"Sundhedscentret (Assens Kommune)";557623;6125198
420215400;"Sundhedscentret (Assens Kommune)";557612;6125195
420215500;"K�rumvej (Assens Kommune)";559937;6123387
420215600;"M�llerhuse (Assens Kommune)";557775;6124347
420215700;"Egebjergvej (Assens Kommune)";558265;6123967
420215800;"Egebjergvej (Assens Kommune)";558261;6123949
420215900;"K�rumvej (Assens Kommune)";559940;6123403
420216000;"M�llerhuse (Assens Kommune)";557783;6124356
420216100;"Pilehaven (Assens Kommune)";557281;6124924
420216200;"Pilehaven (Assens Kommune)";557334;6124800
420216300;"Niels Kj�rbyes Vej (Assens Kommune)";557545;6125916
420216400;"Niels Kj�rbyes Vej (Assens Kommune)";557552;6125919
420216500;"Gefionv�nget (Assens Kommune)";557271;6125932
420216600;"Gefionv�nget (Assens Kommune)";557279;6125920
420216700;"Mariendalsvej (Assens Kommune)";556913;6125710
420216800;"Mariendalsvej (Assens Kommune)";556918;6125699
420216900;"Melby / Odensevej (Assens Kommune)";559782;6124949
420217000;"Melby / Odensevej (Assens Kommune)";559917;6124906
420217100;"M�llevej (Assens Kommune)";557234;6125182
420217200;"Kalkbr�nderivej (Assens Kommune)";557444;6125502
420217300;"Kalkbr�nderivej (Assens Kommune)";557460;6125498
